Date_start,Power_kW,Hour,Power-1,Rolling3,temp_C,solarRad_W/m2,Convolution
2017-01-01 02:00:00,74.2081752,2,75.1735565,74.75981256666667,7.263416666666667,1.4150833333333335,0.004669775000000001
2017-01-01 03:00:00,73.7358886,3,74.2081752,74.3725401,6.831333333333333,1.5419999999999998,0.0050886
2017-01-01 04:00:00,75.1023508,4,73.7358886,74.34880486666667,6.50025,0.891,0.0029403000000000003
2017-01-01 05:00:00,75.7873,5,75.1023508,74.8751798,6.0064166666666665,1.3758333333333332,0.004540250000000001
2017-01-01 06:00:00,77.6023772,6,75.7873,76.16400933333334,5.645833333333333,0.988,0.0032604
2017-01-01 07:00:00,78.4381374,7,77.6023772,77.2759382,5.47775,1.4661666666666668,0.004838350000000002
2017-01-01 08:00:00,79.3300222,8,78.4381374,78.45684560000001,5.4102500000000004,29.54975,0.09751417500000002
2017-01-01 09:00:00,79.1734842,9,79.3300222,78.98054793333334,5.480583333333333,76.49416666666667,0.2524307500000001
2017-01-01 10:00:00,79.9118854,10,79.1734842,79.47179726666667,6.0168333333333335,192.8083333333333,0.6362675
2017-01-01 11:00:00,79.9960723,11,79.9118854,79.69381396666667,6.882416666666667,237.49166666666667,0.7837225000000001
2017-01-01 12:00:00,78.9804843,12,79.9960723,79.62948066666667,7.56,267.5,0.8827500000000001
2017-01-01 13:00:00,80.4000167,13,78.9804843,79.79219109999998,8.73,203.54999999999998,0.57095775
2017-01-01 14:00:00,82.9294417,14,80.4000167,80.7699809,9.809166666666666,146.23333333333332,0.48257000000000005
2017-01-01 15:00:00,84.2287071,15,82.9294417,82.51938849999999,9.735833333333334,124.28333333333335,0.3486147500000001
2017-01-01 16:00:00,84.272805,16,84.2287071,83.81031793333334,9.525833333333333,56.92416666666667,0.18784975000000004
2017-01-01 17:00:00,85.5831426,17,84.272805,84.69488489999999,8.9725,5.232166666666667,0.017266150000000004
2017-01-01 18:00:00,85.158581,18,85.5831426,85.00484286666666,8.865,1.5073333333333334,0.0049742000000000015
2017-01-01 19:00:00,86.1590879,19,85.158581,85.63360383333332,8.984166666666667,1.4498333333333333,0.004784450000000001
2017-01-01 20:00:00,87.6857152,20,86.1590879,86.33446136666667,9.186666666666667,1.3549999999999998,0.0044715
2017-01-01 21:00:00,86.0090405,21,87.6857152,86.61794786666667,9.174166666666666,1.3435833333333334,0.004433825000000001
2017-01-01 22:00:00,87.447472,22,86.0090405,87.04740923333334,10.0075,1.2211666666666667,0.004029850000000001
2017-01-01 23:00:00,88.2941135,23,87.447472,87.25020866666667,9.882307692307693,1.5002307692307693,0.00495076153846154
2017-01-02 00:00:00,87.3963108,0,88.2941135,87.7126321,9.471666666666666,1.1796666666666666,0.11796666666666666
2017-01-02 01:00:00,89.1758806,1,87.3963108,88.2887683,10.209166666666667,1.8166666666666667,0.18166666666666667
2017-01-02 02:00:00,88.1238307,2,89.1758806,88.23200736666666,9.975833333333332,1.1193333333333333,0.11193333333333333
2017-01-02 03:00:00,87.7779199,3,88.1238307,88.35921040000001,9.791666666666666,1.5486666666666666,0.15486666666666668
2017-01-02 04:00:00,87.1412684,4,87.7779199,87.68100633333331,9.895,1.507,0.1507
2017-01-02 05:00:00,96.3670836,5,87.1412684,90.42875729999999,10.0425,1.5416666666666667,0.15416666666666667
2017-01-02 06:00:00,109.7333289,6,96.3670836,97.74722696666667,10.42,1.7425833333333334,0.17425833333333335
2017-01-02 07:00:00,179.4389367,7,109.7333289,128.5131164,10.256666666666666,1.7679166666666666,0.17679166666666668
2017-01-02 08:00:00,278.7035005,8,179.4389367,189.29192203333332,10.105833333333333,18.456583333333334,1.8456583333333336
2017-01-02 09:00:00,300.0487931,9,278.7035005,252.7304101,10.384166666666667,42.23916666666667,4.223916666666667
2017-01-02 10:00:00,329.3708422,10,300.0487931,302.7077119333333,10.936666666666667,51.625,5.1625000000000005
2017-01-02 11:00:00,355.2124025,11,329.3708422,328.21067926666666,11.874166666666667,40.54833333333333,4.054833333333334
2017-01-02 12:00:00,373.9417924,12,355.2124025,352.8416790333333,12.63,50.6325,5.06325
2017-01-02 13:00:00,361.8446503,13,373.9417924,363.66628173333334,13.6175,22.359166666666667,1.9005291666666666
2017-01-02 14:00:00,354.1196909,14,361.8446503,363.30204453333334,13.714166666666666,16.667083333333334,1.6667083333333335
2017-01-02 15:00:00,354.5873959,15,354.1196909,356.85057903333336,13.200833333333334,33.44916666666666,2.8431791666666664
2017-01-02 16:00:00,347.5905291,16,354.5873959,352.0992053,13.099166666666667,6.418833333333333,0.6418833333333334
2017-01-02 17:00:00,315.1220662,17,347.5905291,339.0999970666667,13.498333333333333,3.5980000000000003,0.35980000000000006
2017-01-02 18:00:00,268.6617787,18,315.1220662,310.45812466666666,13.875,2.6148333333333333,0.26148333333333335
2017-01-02 19:00:00,183.7777119,19,268.6617787,255.85385226666668,13.494166666666667,3.3829999999999996,0.3383
2017-01-02 20:00:00,160.701529,20,183.7777119,204.38033986666667,13.403333333333334,1.7562499999999999,0.175625
2017-01-02 21:00:00,136.6553832,21,160.701529,160.37820803333332,13.689166666666667,1.75825,0.175825
2017-01-02 22:00:00,133.1861575,22,136.6553832,143.5143565666667,13.789166666666667,1.6084166666666668,0.1608416666666667
2017-01-02 23:00:00,129.418746,23,133.1861575,133.0867622333333,14.146153846153847,1.3036923076923077,0.13036923076923077
2017-01-03 00:00:00,128.4919265,0,129.418746,130.36561,14.39,2.284666666666667,0.2284666666666667
2017-01-03 01:00:00,122.6492411,1,128.4919265,126.85330453333334,14.2275,1.9545000000000001,0.19545
2017-01-03 02:00:00,121.5198767,2,122.6492411,124.22034810000001,13.520000000000001,1.8274166666666665,0.18274166666666666
2017-01-03 03:00:00,120.8690986,3,121.5198767,121.67940546666667,13.185,1.8690833333333332,0.18690833333333334
2017-01-03 04:00:00,119.5690696,4,120.8690986,120.65268163333333,14.351666666666667,1.1053333333333333,0.11053333333333333
2017-01-03 05:00:00,124.449619,5,119.5690696,121.62926240000002,14.8125,1.3060833333333333,0.13060833333333333
2017-01-03 06:00:00,135.9032372,6,124.449619,126.64064193333333,14.8925,0.9874999999999999,0.09875
2017-01-03 07:00:00,186.6402574,7,135.9032372,148.99770453333335,14.915,1.3335833333333333,0.13335833333333333
2017-01-03 08:00:00,288.858426,8,186.6402574,203.8006402,14.969166666666666,38.596916666666665,3.8596916666666665
2017-01-03 09:00:00,333.298037,9,288.858426,269.5989068,15.356666666666667,94.52749999999999,9.45275
2017-01-03 10:00:00,371.8474285,10,333.298037,331.3346305,15.551666666666668,143.95833333333334,14.395833333333336
2017-01-03 11:00:00,348.5484653,11,371.8474285,351.2313102666667,15.388333333333334,202.845,20.2845
2017-01-03 12:00:00,347.6258456,12,348.5484653,356.00724646666663,16.289166666666667,296.60833333333335,29.660833333333336
2017-01-03 13:00:00,335.241399,13,347.6258456,343.8052366333333,16.326666666666664,238.4416666666667,20.26754166666667
2017-01-03 14:00:00,341.1354365,14,335.241399,341.3342270333333,16.334166666666665,148.11666666666667,14.811666666666667
2017-01-03 15:00:00,342.6078482,15,341.1354365,339.6615612333333,16.428333333333335,219.86666666666667,18.688666666666666
2017-01-03 16:00:00,336.0174075,16,342.6078482,339.9202307333333,15.54,45.745000000000005,4.5745000000000005
2017-01-03 17:00:00,303.4074877,17,336.0174075,327.3442478,15.3375,6.886416666666666,0.6886416666666667
2017-01-03 18:00:00,251.3001873,18,303.4074877,296.90836083333335,15.173333333333334,0.8374166666666666,0.08374166666666666
2017-01-03 19:00:00,178.6394475,19,251.3001873,244.44904083333336,15.049999999999999,0.7753333333333333,0.07753333333333334
2017-01-03 20:00:00,145.4654182,20,178.6394475,191.80168433333333,14.9475,1.0313333333333332,0.10313333333333333
2017-01-03 21:00:00,118.8631214,21,145.4654182,147.65599569999998,14.949166666666665,0.9482499999999999,0.09482499999999999
2017-01-03 22:00:00,111.3487247,22,118.8631214,125.22575476666668,14.954166666666666,0.9435833333333333,0.09435833333333334
2017-01-03 23:00:00,110.5564897,23,111.3487247,113.58944526666666,14.6825,0.76825,0.076825
2017-01-04 00:00:00,107.4486377,0,110.5564897,109.78461736666667,13.965833333333334,0.6483333333333333,0.06483333333333334
2017-01-04 01:00:00,96.9098123,1,107.4486377,104.97164656666666,13.1275,0.6114166666666666,0.061141666666666664
2017-01-04 02:00:00,95.7558218,2,96.9098123,100.03809060000002,12.771666666666667,0.5167499999999999,0.051675
2017-01-04 03:00:00,95.2963255,3,95.7558218,95.98731986666667,12.066666666666668,0.7385833333333333,0.07385833333333333
2017-01-04 04:00:00,93.7840157,4,95.2963255,94.94538766666666,11.721666666666666,1.22325,0.122325
2017-01-04 05:00:00,95.5133788,5,93.7840157,94.86457333333333,11.645000000000001,1.454,0.1454
